Source	Target	Type	Weight
3302	22454	Directed	1
1069	22454	Directed	1
1245	62907	Directed	1
646	62907	Directed	1
886	62907	Directed	1
36130	62908	Directed	1
37689	62908	Directed	1
5193	62909	Directed	1
6121	62909	Directed	1
1574	62910	Directed	1
19007	62910	Directed	1
31	62911	Directed	1
56889	62911	Directed	1
5193	62912	Directed	1
2248	62912	Directed	1
1444	62913	Directed	1
1243	62913	Directed	1
5193	62914	Directed	1
2850	62914	Directed	1
1865	62915	Directed	1
59057	62915	Directed	1
1195	62915	Directed	1
62917	62916	Directed	1
253	62916	Directed	1
5549	62918	Directed	1
23973	62918	Directed	1
418	62919	Directed	1
3115	62919	Directed	1
23895	62920	Directed	1
1111	62920	Directed	1
3292	62921	Directed	1
934	62921	Directed	1
3747	62922	Directed	1
4282	62922	Directed	1
1802	62923	Directed	1
16	62923	Directed	1
1693	62923	Directed	1
187	28366	Directed	1
38837	28366	Directed	1
668	62924	Directed	1
13590	62924	Directed	1
12726	62924	Directed	1
5193	62925	Directed	1
4487	62925	Directed	1
8296	62926	Directed	1
129	62926	Directed	1
6947	62927	Directed	1
5132	62927	Directed	1
377	62928	Directed	1
62929	62928	Directed	1
1528	62930	Directed	1
1529	62930	Directed	1
646	62930	Directed	1
815	62931	Directed	1
7290	62931	Directed	1
381	62932	Directed	1
1116	62932	Directed	1
5193	62933	Directed	1
1609	62933	Directed	1
1968	62934	Directed	1
544	62934	Directed	1
56354	62935	Directed	1
62936	62935	Directed	1
5549	62937	Directed	1
6273	62937	Directed	1
8467	62938	Directed	1
12728	62938	Directed	1
4303	62939	Directed	1
7709	62939	Directed	1
6083	62940	Directed	1
1578	62940	Directed	1
1452	62941	Directed	1
286	62941	Directed	1
5549	62942	Directed	1
9662	62942	Directed	1
428	62943	Directed	1
1467	62943	Directed	1
9344	62944	Directed	1
391	62944	Directed	1
668	62945	Directed	1
61526	62945	Directed	1
31	62946	Directed	1
62947	62946	Directed	1
187	62948	Directed	1
1142	62948	Directed	1
5549	62949	Directed	1
5184	62949	Directed	1
2007	62950	Directed	1
4977	62950	Directed	1
5095	62951	Directed	1
6713	62951	Directed	1
428	25672	Directed	1
4575	25672	Directed	1
187	62952	Directed	1
1495	62952	Directed	1
377	62953	Directed	1
5180	62953	Directed	1
187	62954	Directed	1
40	62954	Directed	1
36051	62955	Directed	1
3553	62955	Directed	1
5549	62956	Directed	1
646	62956	Directed	1
5486	34969	Directed	1
1069	34969	Directed	1
2358	34521	Directed	1
587	34521	Directed	1
31	62957	Directed	1
62863	62957	Directed	1
1304	62958	Directed	1
1679	62958	Directed	1
5549	62959	Directed	1
1586	62959	Directed	1
5549	62960	Directed	1
2674	62960	Directed	1
2358	21751	Directed	1
55	21751	Directed	1
960	10237	Directed	1
4805	10237	Directed	1
418	62961	Directed	1
39589	62961	Directed	1
5912	62962	Directed	1
531	62962	Directed	1
20663	62963	Directed	1
62964	62963	Directed	1
30223	62965	Directed	1
3172	62965	Directed	1
82	62965	Directed	1
1802	62966	Directed	1
62967	62966	Directed	1
5193	62968	Directed	1
21883	62968	Directed	1
670	62969	Directed	1
10302	62969	Directed	1
2307	62970	Directed	1
1199	62970	Directed	1
5193	62971	Directed	1
13093	62971	Directed	1
489	62972	Directed	1
10389	62972	Directed	1
60	62972	Directed	1
968	62973	Directed	1
3035	62973	Directed	1
8	62974	Directed	1
5739	62974	Directed	1
5193	62975	Directed	1
1122	62975	Directed	1
187	62976	Directed	1
1098	62976	Directed	1
3374	62977	Directed	1
43358	62977	Directed	1
22128	62978	Directed	1
2323	62978	Directed	1
62980	62979	Directed	1
121	62979	Directed	1
6947	28705	Directed	1
309	28705	Directed	1
494	62981	Directed	1
4995	62981	Directed	1
3793	62982	Directed	1
174	62982	Directed	1
4248	62983	Directed	1
215	62983	Directed	1
2307	62984	Directed	1
29412	62984	Directed	1
1423	43352	Directed	1
330	43352	Directed	1
1423	62985	Directed	1
39	62985	Directed	1
2307	62986	Directed	1
3016	62986	Directed	1
2307	62987	Directed	1
3010	62987	Directed	1
2007	62988	Directed	1
1022	62988	Directed	1
670	62989	Directed	1
10352	62989	Directed	1
5193	62990	Directed	1
1005	62990	Directed	1
1908	62991	Directed	1
55	62991	Directed	1
377	62992	Directed	1
5250	62992	Directed	1
46904	62993	Directed	1
725	62993	Directed	1
355	62994	Directed	1
5612	62994	Directed	1
520	62994	Directed	1
22128	62995	Directed	1
6121	62995	Directed	1
5193	62996	Directed	1
4484	62996	Directed	1
1022	62997	Directed	1
37838	62997	Directed	1
23923	62998	Directed	1
678	62998	Directed	1
5549	62999	Directed	1
21315	62999	Directed	1
1861	57150	Directed	1
777	57150	Directed	1
1802	63000	Directed	1
11974	63000	Directed	1
1802	63001	Directed	1
5639	63001	Directed	1
1303	63002	Directed	1
30881	63002	Directed	1
5184	2130	Directed	1
4401	2130	Directed	1
5184	17637	Directed	1
1373	17637	Directed	1
1802	63003	Directed	1
5065	63003	Directed	1
196	63004	Directed	1
1081	63004	Directed	1
48965	63005	Directed	1
233	63005	Directed	1
1693	63006	Directed	1
1034	63006	Directed	1
31	63007	Directed	1
11285	63007	Directed	1
3259	63008	Directed	1
50755	63008	Directed	1
1802	63009	Directed	1
11969	63009	Directed	1
370	63010	Directed	1
63011	63010	Directed	1
2627	63012	Directed	1
43998	63012	Directed	1
3795	51426	Directed	1
607	51426	Directed	1
1968	41006	Directed	1
5685	41006	Directed	1
5235	63013	Directed	1
201	63013	Directed	1
432	63014	Directed	1
20093	63014	Directed	1
1963	63015	Directed	1
10526	63015	Directed	1
544	63015	Directed	1
2177	63016	Directed	1
391	63016	Directed	1
24665	63017	Directed	1
1292	63017	Directed	1
31	63018	Directed	1
41818	63018	Directed	1
29263	50494	Directed	1
544	50494	Directed	1
1444	63019	Directed	1
3354	63019	Directed	1
432	63020	Directed	1
1584	63020	Directed	1
31	63021	Directed	1
6427	63021	Directed	1
457	63022	Directed	1
215	63022	Directed	1
1802	63023	Directed	1
2177	63023	Directed	1
187	63024	Directed	1
3393	63024	Directed	1
1444	63025	Directed	1
1648	63025	Directed	1
689	63026	Directed	1
4544	63026	Directed	1
530	63027	Directed	1
63028	63027	Directed	1
646	63029	Directed	1
37945	63029	Directed	1
1249	63029	Directed	1
1444	63030	Directed	1
3076	63030	Directed	1
377	63031	Directed	1
6017	63031	Directed	1
1802	63032	Directed	1
520	63032	Directed	1
187	63033	Directed	1
2916	63033	Directed	1
63035	63034	Directed	1
148	63034	Directed	1
1861	63036	Directed	1
59781	63036	Directed	1
1802	63037	Directed	1
1779	63037	Directed	1
646	63038	Directed	1
678	63038	Directed	1
377	20811	Directed	1
18969	20811	Directed	1
330	20811	Directed	1
1528	63039	Directed	1
3432	63039	Directed	1
2428	63039	Directed	1
6083	63040	Directed	1
6922	63040	Directed	1
660	63041	Directed	1
63042	63041	Directed	1
8467	63043	Directed	1
2687	63043	Directed	1
1802	63044	Directed	1
1058	63044	Directed	1
377	63045	Directed	1
6325	63045	Directed	1
25826	63046	Directed	1
3707	63046	Directed	1
20081	63047	Directed	1
2086	63047	Directed	1
1444	63048	Directed	1
4038	63048	Directed	1
1802	63049	Directed	1
5142	63049	Directed	1
1444	63050	Directed	1
3460	63050	Directed	1
1802	63051	Directed	1
2683	63051	Directed	1
187	63052	Directed	1
3275	63052	Directed	1
2177	63053	Directed	1
591	63053	Directed	1
31	63054	Directed	1
29824	63054	Directed	1
42	63055	Directed	1
62333	63055	Directed	1
1249	63056	Directed	1
51075	63056	Directed	1
1528	63057	Directed	1
3432	63057	Directed	1
7637	63057	Directed	1
5193	63058	Directed	1
13133	63058	Directed	1
7223	63059	Directed	1
544	63059	Directed	1
1802	63060	Directed	1
13157	63060	Directed	1
6083	63061	Directed	1
10808	63061	Directed	1
355	19284	Directed	1
2748	19284	Directed	1
727	19284	Directed	1
4126	63062	Directed	1
17269	63062	Directed	1
2177	63063	Directed	1
181	63063	Directed	1
1069	63064	Directed	1
2015	63064	Directed	1
1802	63065	Directed	1
12011	63065	Directed	1
1802	63066	Directed	1
12506	63066	Directed	1
19	63067	Directed	1
3409	63067	Directed	1
1528	63068	Directed	1
21869	63068	Directed	1
2428	63068	Directed	1
377	63069	Directed	1
10365	63069	Directed	1
31	63070	Directed	1
8317	63070	Directed	1
5549	63071	Directed	1
10752	63071	Directed	1
1802	63072	Directed	1
4606	63072	Directed	1
1802	63073	Directed	1
1241	63073	Directed	1
377	63074	Directed	1
10124	63074	Directed	1
355	63075	Directed	1
63076	63075	Directed	1
30228	7970	Directed	1
595	7970	Directed	1
1802	63078	Directed	1
10404	63078	Directed	1
646	63079	Directed	1
1154	63079	Directed	1
760	63079	Directed	1
134	13024	Directed	1
63080	13024	Directed	1
235	63081	Directed	1
29932	63081	Directed	1
6922	63082	Directed	1
6626	63082	Directed	1
58474	63083	Directed	1
1802	63083	Directed	1
134	63084	Directed	1
18815	63084	Directed	1
31	63085	Directed	1
86	63085	Directed	1
3469	63085	Directed	1
5275	63086	Directed	1
3553	63086	Directed	1
4346	63087	Directed	1
4346	63087	Directed	1
38067	29799	Directed	1
1528	29799	Directed	1
1444	63088	Directed	1
1883	63088	Directed	1
31	63089	Directed	1
22189	63089	Directed	1
25056	63090	Directed	1
22434	63090	Directed	1
5193	63091	Directed	1
1110	63091	Directed	1
1444	63092	Directed	1
2438	63092	Directed	1
5549	63093	Directed	1
4324	63093	Directed	1
2307	63094	Directed	1
6689	63094	Directed	1
432	63095	Directed	1
26852	63095	Directed	1
1444	63096	Directed	1
1878	63096	Directed	1
1325	63097	Directed	1
1373	63097	Directed	1
22128	63098	Directed	1
571	63098	Directed	1
1444	63099	Directed	1
5899	63099	Directed	1
23991	63100	Directed	1
1147	63100	Directed	1
1444	63101	Directed	1
3956	63101	Directed	1
1528	63102	Directed	1
21869	63102	Directed	1
707	63102	Directed	1
668	63103	Directed	1
13590	63103	Directed	1
11272	63103	Directed	1
5184	63104	Directed	1
215	63104	Directed	1
28340	63105	Directed	1
1294	63105	Directed	1
5549	63106	Directed	1
10553	63106	Directed	1
1802	63107	Directed	1
1296	63107	Directed	1
370	63108	Directed	1
48973	63108	Directed	1
1444	63109	Directed	1
1952	63109	Directed	1
772	63110	Directed	1
12735	63110	Directed	1
144	63111	Directed	1
63112	63111	Directed	1
1444	63113	Directed	1
3538	63113	Directed	1
1802	63114	Directed	1
3892	63114	Directed	1
1444	63115	Directed	1
3553	63115	Directed	1
8	63116	Directed	1
13384	63116	Directed	1
233	63116	Directed	1
1802	63117	Directed	1
2756	63117	Directed	1
1802	63118	Directed	1
8828	63118	Directed	1
1444	63119	Directed	1
4865	63119	Directed	1
30082	63120	Directed	1
10389	63120	Directed	1
85	63121	Directed	1
63122	63121	Directed	1
377	63123	Directed	1
3707	63123	Directed	1
5549	63124	Directed	1
10907	63124	Directed	1
1586	63125	Directed	1
678	63125	Directed	1
432	63126	Directed	1
270	63126	Directed	1
5549	63127	Directed	1
5222	63127	Directed	1
29802	63128	Directed	1
725	63128	Directed	1
747	63129	Directed	1
60	63129	Directed	1
539	63130	Directed	1
539	63130	Directed	1
432	63131	Directed	1
2175	63131	Directed	1
187	63132	Directed	1
27683	63132	Directed	1
5549	63133	Directed	1
10069	63133	Directed	1
22	63134	Directed	1
49940	63134	Directed	1
25504	63135	Directed	1
193	63135	Directed	1
670	63136	Directed	1
14101	63136	Directed	1
432	63137	Directed	1
40	63137	Directed	1
547	63138	Directed	1
44606	63138	Directed	1
21698	63139	Directed	1
60	63139	Directed	1
5549	63140	Directed	1
21812	63140	Directed	1
5549	63141	Directed	1
10958	63141	Directed	1
24665	63142	Directed	1
1154	63142	Directed	1
432	63143	Directed	1
1142	63143	Directed	1
35961	63144	Directed	1
4691	63144	Directed	1
35961	63145	Directed	1
138	63145	Directed	1
6259	63146	Directed	1
17474	63146	Directed	1
267	63147	Directed	1
7000	63147	Directed	1
538	63148	Directed	1
5424	63148	Directed	1
432	63149	Directed	1
517	63149	Directed	1
377	63150	Directed	1
11087	63150	Directed	1
432	63151	Directed	1
4557	63151	Directed	1
252	63152	Directed	1
2469	63152	Directed	1
88	63152	Directed	1
5857	63153	Directed	1
45841	63153	Directed	1
16	63154	Directed	1
2055	63154	Directed	1
1802	63155	Directed	1
4467	63155	Directed	1
134	63156	Directed	1
6578	63156	Directed	1
538	63157	Directed	1
63158	63157	Directed	1
582	63159	Directed	1
2428	63159	Directed	1
2358	63159	Directed	1
2785	63160	Directed	1
233	63160	Directed	1
432	63161	Directed	1
2321	63161	Directed	1
1802	63162	Directed	1
1802	63162	Directed	1
1689	63163	Directed	1
60	63163	Directed	1
1968	63164	Directed	1
755	63164	Directed	1
144	63165	Directed	1
63166	63165	Directed	1
17197	63167	Directed	1
409	63167	Directed	1
51838	63168	Directed	1
725	63168	Directed	1
252	2080	Directed	1
4465	2080	Directed	1
779	63169	Directed	1
13376	63169	Directed	1
63170	63169	Directed	1
3526	63171	Directed	1
295	63171	Directed	1
377	63172	Directed	1
32173	63172	Directed	1
295	63173	Directed	1
63174	63173	Directed	1
4248	63175	Directed	1
1379	63175	Directed	1
1802	63176	Directed	1
3673	63176	Directed	1
8296	63177	Directed	1
582	63177	Directed	1
7442	63178	Directed	1
391	63178	Directed	1
1444	63179	Directed	1
2238	63179	Directed	1
16435	63180	Directed	1
1141	63180	Directed	1
134	63181	Directed	1
1865	63181	Directed	1
10389	63181	Directed	1
50717	63182	Directed	1
1449	63182	Directed	1
670	63183	Directed	1
12585	63183	Directed	1
538	63184	Directed	1
2141	63184	Directed	1
1444	63185	Directed	1
370	63185	Directed	1
8585	63186	Directed	1
286	63186	Directed	1
1956	63187	Directed	1
725	63187	Directed	1
235	63188	Directed	1
13776	63188	Directed	1
1017	63189	Directed	1
60	63189	Directed	1
670	63190	Directed	1
6319	63190	Directed	1
2443	63191	Directed	1
368	63191	Directed	1
377	63192	Directed	1
614	63192	Directed	1
1861	63193	Directed	1
358	63193	Directed	1
7176	63194	Directed	1
2432	63194	Directed	1
7176	63195	Directed	1
960	63195	Directed	1
646	63196	Directed	1
3438	63196	Directed	1
5288	15744	Directed	1
707	15744	Directed	1
2627	15744	Directed	1
3747	63197	Directed	1
7596	63197	Directed	1
1693	63198	Directed	1
17050	63198	Directed	1
432	63199	Directed	1
98	63199	Directed	1
30082	63200	Directed	1
10076	63200	Directed	1
706	63201	Directed	1
18595	63201	Directed	1
632	63201	Directed	1
4482	63202	Directed	1
215	63202	Directed	1
3747	63203	Directed	1
2428	63203	Directed	1
670	63204	Directed	1
11022	63204	Directed	1
252	63205	Directed	1
3707	63205	Directed	1
303	63205	Directed	1
3747	63206	Directed	1
21045	63206	Directed	1
3747	63207	Directed	1
390	63207	Directed	1
1664	63208	Directed	1
60	63208	Directed	1
432	63209	Directed	1
686	63209	Directed	1
432	63210	Directed	1
3595	63210	Directed	1
1447	63211	Directed	1
62325	63211	Directed	1
14284	63212	Directed	1
646	63212	Directed	1
3747	63213	Directed	1
2029	63213	Directed	1
18700	63214	Directed	1
406	63214	Directed	1
5549	63215	Directed	1
582	63215	Directed	1
28424	63216	Directed	1
8546	63216	Directed	1
1245	26058	Directed	1
50180	26058	Directed	1
4398	63217	Directed	1
15226	63217	Directed	1
3145	26604	Directed	1
24336	26604	Directed	1
28424	63218	Directed	1
9457	63218	Directed	1
5549	63219	Directed	1
11224	63219	Directed	1
646	63220	Directed	1
2956	63220	Directed	1
29263	63221	Directed	1
646	63221	Directed	1
646	45637	Directed	1
29064	45637	Directed	1
1392	3577	Directed	1
25	3577	Directed	1
1249	3577	Directed	1
355	63222	Directed	1
60085	63222	Directed	1
646	63223	Directed	1
6393	63223	Directed	1
2007	63224	Directed	1
368	63224	Directed	1
688	63225	Directed	1
631	63225	Directed	1
1765	63225	Directed	1
270	63226	Directed	1
591	63226	Directed	1
646	63227	Directed	1
4401	63227	Directed	1
646	63228	Directed	1
1373	63228	Directed	1
7684	1724	Directed	1
631	1724	Directed	1
1581	1724	Directed	1
1650	63229	Directed	1
1022	63229	Directed	1
15934	63230	Directed	1
121	63230	Directed	1
582	54929	Directed	1
1937	54929	Directed	1
1444	63231	Directed	1
42	63231	Directed	1
82	63232	Directed	1
21800	63232	Directed	1
2804	63233	Directed	1
4858	63233	Directed	1
1689	63234	Directed	1
1327	63234	Directed	1
23526	63235	Directed	1
23933	63235	Directed	1
6259	63236	Directed	1
4293	63236	Directed	1
1310	63237	Directed	1
59130	63237	Directed	1
568	63238	Directed	1
63239	63238	Directed	1
267	63240	Directed	1
3221	63240	Directed	1
377	63241	Directed	1
1578	63241	Directed	1
5193	63242	Directed	1
725	63242	Directed	1
1444	63243	Directed	1
55	63243	Directed	1
5193	63244	Directed	1
3145	63244	Directed	1
815	63245	Directed	1
2773	63245	Directed	1
646	63246	Directed	1
55	63246	Directed	1
4360	63247	Directed	1
39095	63247	Directed	1
3417	63248	Directed	1
591	63248	Directed	1
432	63249	Directed	1
27390	63249	Directed	1
432	63250	Directed	1
4787	63250	Directed	1
530	63251	Directed	1
6476	63251	Directed	1
5193	63252	Directed	1
6396	63252	Directed	1
5211	63253	Directed	1
1373	63253	Directed	1
2197	63254	Directed	1
591	63254	Directed	1
1249	63255	Directed	1
63256	63255	Directed	1
36347	63257	Directed	1
23022	63257	Directed	1
1968	63258	Directed	1
901	63258	Directed	1
432	63259	Directed	1
5884	63259	Directed	1
1802	63260	Directed	1
29345	63260	Directed	1
29381	61723	Directed	1
5048	61723	Directed	1
94	61776	Directed	1
1581	61776	Directed	1
646	63261	Directed	1
4282	63261	Directed	1
18072	63262	Directed	1
3553	63262	Directed	1
1968	63263	Directed	1
404	63263	Directed	1
1968	63264	Directed	1
496	63264	Directed	1
18966	63265	Directed	1
1802	63265	Directed	1
5549	63266	Directed	1
11322	63266	Directed	1
1802	63267	Directed	1
1901	63267	Directed	1
668	15448	Directed	1
33110	15448	Directed	1
432	63268	Directed	1
5833	63268	Directed	1
5275	63269	Directed	1
1373	63269	Directed	1
249	63270	Directed	1
63271	63270	Directed	1
13677	63272	Directed	1
1802	63272	Directed	1
1341	63273	Directed	1
391	63273	Directed	1
2007	63274	Directed	1
1092	63274	Directed	1
22938	63275	Directed	1
4360	63275	Directed	1
1444	63276	Directed	1
201	63276	Directed	1
5549	63277	Directed	1
24585	63277	Directed	1
360	63278	Directed	1
2754	63278	Directed	1
1444	63278	Directed	1
2641	63279	Directed	1
2422	63279	Directed	1
1802	63280	Directed	1
4508	63280	Directed	1
2007	63281	Directed	1
4817	63281	Directed	1
3747	63282	Directed	1
888	63282	Directed	1
1444	63283	Directed	1
215	63283	Directed	1
5033	17229	Directed	1
1802	17229	Directed	1
5033	17229	Directed	1
2007	63284	Directed	1
4229	63284	Directed	1
1802	63285	Directed	1
16	63285	Directed	1
5193	63286	Directed	1
3254	63286	Directed	1
5193	63287	Directed	1
3047	63287	Directed	1
20323	63288	Directed	1
1861	63288	Directed	1
1339	3660	Directed	1
2845	3660	Directed	1
5184	63289	Directed	1
1111	63289	Directed	1
37633	63290	Directed	1
3101	63290	Directed	1
267	63291	Directed	1
2290	63291	Directed	1
418	63292	Directed	1
50629	63292	Directed	1
5549	63293	Directed	1
11379	63293	Directed	1
5549	63294	Directed	1
1195	63294	Directed	1
5549	63295	Directed	1
11383	63295	Directed	1
5549	63296	Directed	1
11161	63296	Directed	1
3259	63297	Directed	1
38322	63297	Directed	1
8	63298	Directed	1
2012	63298	Directed	1
10032	63299	Directed	1
1447	63299	Directed	1
1423	63300	Directed	1
27331	63300	Directed	1
489	63301	Directed	1
7739	63301	Directed	1
2594	63302	Directed	1
3972	63302	Directed	1
3747	63303	Directed	1
934	63303	Directed	1
5549	63304	Directed	1
6301	63304	Directed	1
63306	63305	Directed	1
51176	63305	Directed	1
2007	63307	Directed	1
680	63307	Directed	1
5193	63308	Directed	1
7621	63308	Directed	1
5549	63309	Directed	1
24531	63309	Directed	1
1444	63310	Directed	1
2849	63310	Directed	1
5193	63311	Directed	1
390	63311	Directed	1
252	63312	Directed	1
26622	63312	Directed	1
3553	63312	Directed	1
5549	63313	Directed	1
11444	63313	Directed	1
2007	63314	Directed	1
2204	63314	Directed	1
5193	63315	Directed	1
2029	63315	Directed	1
8	63316	Directed	1
63317	63316	Directed	1
31	63318	Directed	1
54967	63318	Directed	1
538	63319	Directed	1
61365	63319	Directed	1
187	63320	Directed	1
25	63320	Directed	1
29938	63321	Directed	1
295	63321	Directed	1
681	63322	Directed	1
24260	63322	Directed	1
1259	63323	Directed	1
646	63323	Directed	1
17845	63323	Directed	1
547	63324	Directed	1
63325	63324	Directed	1
670	63326	Directed	1
16691	63326	Directed	1
187	61678	Directed	1
1238	61678	Directed	1
432	63327	Directed	1
6023	63327	Directed	1
5184	63328	Directed	1
1861	63328	Directed	1
25257	63329	Directed	1
3035	63329	Directed	1
355	63330	Directed	1
63331	63330	Directed	1
377	63332	Directed	1
32295	63332	Directed	1
1968	63333	Directed	1
595	63333	Directed	1
377	63334	Directed	1
1072	63334	Directed	1
1968	63335	Directed	1
115	63335	Directed	1
1022	63336	Directed	1
63337	63336	Directed	1
1802	63338	Directed	1
12728	63338	Directed	1
15043	63339	Directed	1
1861	63339	Directed	1
494	63340	Directed	1
6774	63340	Directed	1
689	63341	Directed	1
1861	63341	Directed	1
10034	63342	Directed	1
1447	63342	Directed	1
7989	63343	Directed	1
1000	63343	Directed	1
12569	63344	Directed	1
55214	63344	Directed	1
267	63345	Directed	1
2395	63345	Directed	1
5193	63346	Directed	1
2720	63346	Directed	1
267	63347	Directed	1
54784	63347	Directed	1
5193	63348	Directed	1
22769	63348	Directed	1
6922	63349	Directed	1
1444	63349	Directed	1
63350	23994	Directed	1
10094	23994	Directed	1
34	63351	Directed	1
63352	63351	Directed	1
10076	63353	Directed	1
60	63353	Directed	1
1802	63354	Directed	1
34109	63354	Directed	1
8	63355	Directed	1
1379	63355	Directed	1
587	63355	Directed	1
4928	63356	Directed	1
409	63356	Directed	1
670	63357	Directed	1
24834	63357	Directed	1
432	63358	Directed	1
27565	63358	Directed	1
1802	63359	Directed	1
8892	63359	Directed	1
1968	63360	Directed	1
244	63360	Directed	1
187	62725	Directed	1
2807	62725	Directed	1
1802	63361	Directed	1
7096	63361	Directed	1
5193	63362	Directed	1
3451	63362	Directed	1
1022	63363	Directed	1
974	63363	Directed	1
2307	63364	Directed	1
2347	63364	Directed	1
10074	63365	Directed	1
60	63365	Directed	1
134	63366	Directed	1
63367	63366	Directed	1
187	63368	Directed	1
745	63368	Directed	1
244	63369	Directed	1
3931	63369	Directed	1
249	63370	Directed	1
63371	63370	Directed	1
3747	63372	Directed	1
8644	63372	Directed	1
5193	63373	Directed	1
8410	63373	Directed	1
58301	58731	Directed	1
3617	58731	Directed	1
1968	63374	Directed	1
459	63374	Directed	1
1249	63375	Directed	1
9240	63375	Directed	1
187	63376	Directed	1
1411	63376	Directed	1
134	63377	Directed	1
50077	63377	Directed	1
1968	63378	Directed	1
2486	63378	Directed	1
1802	63379	Directed	1
14442	63379	Directed	1
10034	63380	Directed	1
1444	63380	Directed	1
1968	63381	Directed	1
416	63381	Directed	1
1802	63382	Directed	1
2687	63382	Directed	1
646	63383	Directed	1
3224	63383	Directed	1
1968	63384	Directed	1
316	63384	Directed	1
1574	63385	Directed	1
24841	63385	Directed	1
1325	63386	Directed	1
1022	63386	Directed	1
2007	63387	Directed	1
2284	63387	Directed	1
1449	63388	Directed	1
26412	63388	Directed	1
1802	63389	Directed	1
34076	63389	Directed	1
187	63390	Directed	1
656	63390	Directed	1
432	63391	Directed	1
3663	63391	Directed	1
5193	63392	Directed	1
10885	63392	Directed	1
47	63393	Directed	1
63394	63393	Directed	1
1802	63395	Directed	1
2363	63395	Directed	1
1802	63396	Directed	1
2360	63396	Directed	1
3747	63397	Directed	1
1316	63397	Directed	1
1802	63398	Directed	1
2715	63398	Directed	1
3747	63399	Directed	1
8725	63399	Directed	1
3747	63400	Directed	1
2377	63400	Directed	1
432	63401	Directed	1
21180	63401	Directed	1
17845	63402	Directed	1
40	63402	Directed	1
23933	63403	Directed	1
6500	63403	Directed	1
355	63404	Directed	1
58998	63404	Directed	1
1865	63405	Directed	1
3919	63405	Directed	1
63406	63405	Directed	1
8	63407	Directed	1
27520	63407	Directed	1
1444	63408	Directed	1
2847	63408	Directed	1
3756	63409	Directed	1
886	63409	Directed	1
10275	63410	Directed	1
3076	63410	Directed	1
1444	63411	Directed	1
1434	63411	Directed	1
1444	63412	Directed	1
2834	63412	Directed	1
10883	63413	Directed	1
40990	63413	Directed	1
12693	63414	Directed	1
267	63414	Directed	1
1444	63415	Directed	1
4298	63415	Directed	1
26121	63416	Directed	1
40	63416	Directed	1
39026	63418	Directed	1
55	63418	Directed	1
2007	63419	Directed	1
953	63419	Directed	1
3259	63420	Directed	1
27610	63420	Directed	1
267	63421	Directed	1
63422	63421	Directed	1
1447	63423	Directed	1
63424	63423	Directed	1
4248	63425	Directed	1
215	63425	Directed	1
21488	63426	Directed	1
11136	63426	Directed	1
2007	63427	Directed	1
6207	63427	Directed	1
28424	63428	Directed	1
9354	63428	Directed	1
494	63429	Directed	1
370	63429	Directed	1
1444	63430	Directed	1
4270	63430	Directed	1
489	63431	Directed	1
63432	63431	Directed	1
2726	63433	Directed	1
9384	63433	Directed	1
28573	63434	Directed	1
689	63434	Directed	1
568	63435	Directed	1
29680	63435	Directed	1
2007	63436	Directed	1
6284	63436	Directed	1
1865	63437	Directed	1
707	63437	Directed	1
2147	63437	Directed	1
1968	63438	Directed	1
475	63438	Directed	1
1444	63439	Directed	1
4401	63439	Directed	1
3892	63440	Directed	1
1506	63440	Directed	1
1444	63441	Directed	1
2934	63441	Directed	1
1444	63442	Directed	1
100	63442	Directed	1
3747	63443	Directed	1
3858	63443	Directed	1
5193	63444	Directed	1
8128	63444	Directed	1
31	63445	Directed	1
5170	63445	Directed	1
1214	63445	Directed	1
631	63446	Directed	1
267	63446	Directed	1
4518	63446	Directed	1
1444	63447	Directed	1
2936	63447	Directed	1
16	63448	Directed	1
20868	63448	Directed	1
15458	63449	Directed	1
60	63449	Directed	1
63451	63450	Directed	1
1111	63450	Directed	1
1444	63452	Directed	1
2956	63452	Directed	1
187	63453	Directed	1
120	63453	Directed	1
3747	63454	Directed	1
2662	63454	Directed	1
36008	63455	Directed	1
5276	63455	Directed	1
3747	63456	Directed	1
587	63456	Directed	1
3747	63457	Directed	1
604	63457	Directed	1
1444	63458	Directed	1
2994	63458	Directed	1
1444	63459	Directed	1
2991	63459	Directed	1
267	63460	Directed	1
54766	63460	Directed	1
64	63461	Directed	1
49562	63461	Directed	1
18012	63462	Directed	1
148	63462	Directed	1
30082	63463	Directed	1
425	63463	Directed	1
1444	63464	Directed	1
982	63464	Directed	1
30082	63465	Directed	1
6047	63465	Directed	1
134	63466	Directed	1
7617	63466	Directed	1
3178	63466	Directed	1
3747	63467	Directed	1
18936	63467	Directed	1
23898	63468	Directed	1
1154	63468	Directed	1
2307	63469	Directed	1
10058	63469	Directed	1
1444	63470	Directed	1
4510	63470	Directed	1
309	63471	Directed	1
2761	63471	Directed	1
432	63472	Directed	1
16070	63472	Directed	1
2007	63473	Directed	1
923	63473	Directed	1
582	63474	Directed	1
63475	63474	Directed	1
17461	63476	Directed	1
886	63476	Directed	1
2007	63477	Directed	1
2086	63477	Directed	1
2183	63478	Directed	1
707	63478	Directed	1
57169	63478	Directed	1
1444	63479	Directed	1
995	63479	Directed	1
17773	63480	Directed	1
381	63480	Directed	1
46199	63481	Directed	1
1693	63481	Directed	1
1444	63482	Directed	1
1861	63482	Directed	1
5549	63483	Directed	1
968	63483	Directed	1
63485	63484	Directed	1
526	63484	Directed	1
24125	63486	Directed	1
960	63486	Directed	1
5549	63487	Directed	1
