Source	Target	Type	Weight
551	2068	Directed	1
2069	2068	Directed	1
116	2070	Directed	1
2071	2070	Directed	1
1524	2072	Directed	1
105	2072	Directed	1
38	2075	Directed	1
2076	2075	Directed	1
32	2077	Directed	1
251	2077	Directed	1
2038	2077	Directed	1
961	2078	Directed	1
8	2078	Directed	1
35	2079	Directed	1
2080	2079	Directed	1
91	2081	Directed	1
118	2081	Directed	1
181	2081	Directed	1
502	2081	Directed	1
8	2082	Directed	1
35	2082	Directed	1
1329	2082	Directed	1
592	2083	Directed	1
47	2083	Directed	1
1500	2084	Directed	1
47	2084	Directed	1
8	2085	Directed	1
2086	2085	Directed	1
8	2087	Directed	1
153	2087	Directed	1
14	2088	Directed	1
1035	2088	Directed	1
8	2088	Directed	1
271	2089	Directed	1
47	2089	Directed	1
2091	2090	Directed	1
47	2090	Directed	1
8	2092	Directed	1
132	2092	Directed	1
263	2092	Directed	1
8	2093	Directed	1
2094	2093	Directed	1
2096	2095	Directed	1
781	2095	Directed	1
61	2097	Directed	1
710	2097	Directed	1
55	2098	Directed	1
40	2098	Directed	1
8	2099	Directed	1
1317	2099	Directed	1
8	2100	Directed	1
128	2100	Directed	1
132	2101	Directed	1
1281	2101	Directed	1
8	2102	Directed	1
116	2102	Directed	1
118	2102	Directed	1
181	2102	Directed	1
2057	2102	Directed	1
61	2104	Directed	1
1165	2104	Directed	1
197	2105	Directed	1
2106	2105	Directed	1
2107	2105	Directed	1
437	2108	Directed	1
219	2108	Directed	1
118	2109	Directed	1
333	2109	Directed	1
43	2109	Directed	1
8	2110	Directed	1
15	2110	Directed	1
14	2111	Directed	1
858	2111	Directed	1
61	2112	Directed	1
92	2112	Directed	1
61	2113	Directed	1
2114	2113	Directed	1
8	2115	Directed	1
861	2115	Directed	1
61	2116	Directed	1
2117	2116	Directed	1
61	2118	Directed	1
2119	2118	Directed	1
3	2120	Directed	1
1217	2120	Directed	1
8	2121	Directed	1
410	2121	Directed	1
58	2122	Directed	1
339	2122	Directed	1
61	2123	Directed	1
1176	2123	Directed	1
61	2124	Directed	1
2125	2124	Directed	1
2127	2126	Directed	1
2128	2126	Directed	1
474	2129	Directed	1
12	2129	Directed	1
61	2130	Directed	1
665	2130	Directed	1
720	2131	Directed	1
8	2131	Directed	1
29	2131	Directed	1
8	2132	Directed	1
35	2132	Directed	1
1658	2132	Directed	1
8	2133	Directed	1
234	2133	Directed	1
864	2134	Directed	1
149	2134	Directed	1
864	2134	Directed	1
8	2136	Directed	1
2137	2136	Directed	1
8	2138	Directed	1
2139	2138	Directed	1
61	2140	Directed	1
2141	2140	Directed	1
8	2142	Directed	1
2143	2142	Directed	1
8	2144	Directed	1
61	2144	Directed	1
2145	2144	Directed	1
8	2146	Directed	1
234	2146	Directed	1
219	2146	Directed	1
32	2147	Directed	1
251	2147	Directed	1
1507	2147	Directed	1
8	2148	Directed	1
8	2148	Directed	1
78	2148	Directed	1
66	2148	Directed	1
8	2149	Directed	1
38	2149	Directed	1
142	2149	Directed	1
1710	2150	Directed	1
12	2150	Directed	1
2152	2151	Directed	1
47	2151	Directed	1
35	2153	Directed	1
2154	2153	Directed	1
61	2155	Directed	1
1001	2155	Directed	1
8	2156	Directed	1
168	2156	Directed	1
8	2158	Directed	1
2159	2158	Directed	1
116	2160	Directed	1
1834	2160	Directed	1
61	2161	Directed	1
32	2161	Directed	1
690	2161	Directed	1
43	2162	Directed	1
248	2162	Directed	1
43	2162	Directed	1
61	2163	Directed	1
1030	2163	Directed	1
8	2164	Directed	1
2165	2164	Directed	1
3	2166	Directed	1
69	2166	Directed	1
132	2166	Directed	1
3	2166	Directed	1
283	2166	Directed	1
58	2167	Directed	1
1377	2167	Directed	1
35	2168	Directed	1
2169	2168	Directed	1
61	2170	Directed	1
2171	2170	Directed	1
24	2172	Directed	1
882	2172	Directed	1
636	2173	Directed	1
219	2173	Directed	1
654	2174	Directed	1
637	2174	Directed	1
91	2174	Directed	1
8	2175	Directed	1
2176	2175	Directed	1
61	2177	Directed	1
2178	2177	Directed	1
61	2179	Directed	1
2180	2179	Directed	1
61	2181	Directed	1
2182	2181	Directed	1
864	2183	Directed	1
149	2183	Directed	1
864	2183	Directed	1
24	2183	Directed	1
61	2184	Directed	1
1738	2184	Directed	1
8	2185	Directed	1
2186	2185	Directed	1
14	2187	Directed	1
376	2187	Directed	1
8	2187	Directed	1
2057	2188	Directed	1
3	2188	Directed	1
258	2188	Directed	1
8	2189	Directed	1
204	2189	Directed	1
8	2190	Directed	1
61	2190	Directed	1
79	2190	Directed	1
14	2191	Directed	1
108	2191	Directed	1
116	2192	Directed	1
118	2192	Directed	1
181	2192	Directed	1
2057	2192	Directed	1
61	2193	Directed	1
1108	2193	Directed	1
8	2194	Directed	1
2195	2194	Directed	1
61	2196	Directed	1
2197	2196	Directed	1
61	2198	Directed	1
2199	2198	Directed	1
61	2200	Directed	1
2201	2200	Directed	1
61	2202	Directed	1
2203	2202	Directed	1
14	2204	Directed	1
78	2204	Directed	1
66	2204	Directed	1
61	2206	Directed	1
2207	2206	Directed	1
8	2208	Directed	1
831	2208	Directed	1
8	2208	Directed	1
61	2209	Directed	1
38	2209	Directed	1
8	2209	Directed	1
171	2209	Directed	1
812	2209	Directed	1
14	2210	Directed	1
192	2210	Directed	1
61	2211	Directed	1
2212	2211	Directed	1
8	2213	Directed	1
2214	2213	Directed	1
1377	2213	Directed	1
2217	2216	Directed	1
47	2216	Directed	1
1035	2219	Directed	1
8	2219	Directed	1
8	2220	Directed	1
905	2220	Directed	1
91	2222	Directed	1
624	2222	Directed	1
61	2226	Directed	1
2227	2226	Directed	1
8	2228	Directed	1
2229	2228	Directed	1
118	2231	Directed	1
181	2231	Directed	1
1790	2231	Directed	1
8	2231	Directed	1
251	2232	Directed	1
118	2232	Directed	1
685	2232	Directed	1
14	2235	Directed	1
61	2235	Directed	1
366	2235	Directed	1
8	2237	Directed	1
2238	2237	Directed	1
8	2239	Directed	1
2240	2239	Directed	1
2242	2241	Directed	1
179	2241	Directed	1
69	2243	Directed	1
8	2243	Directed	1
8	2244	Directed	1
2245	2244	Directed	1
116	2247	Directed	1
1738	2247	Directed	1
8	2248	Directed	1
1441	2248	Directed	1
8	2250	Directed	1
2251	2250	Directed	1
314	2252	Directed	1
2253	2252	Directed	1
78	2254	Directed	1
796	2254	Directed	1
43	2254	Directed	1
91	2255	Directed	1
606	2255	Directed	1
14	2256	Directed	1
64	2256	Directed	1
61	2261	Directed	1
1940	2261	Directed	1
3	2262	Directed	1
636	2262	Directed	1
637	2262	Directed	1
704	2263	Directed	1
8	2263	Directed	1
160	2263	Directed	1
8	2263	Directed	1
61	2264	Directed	1
2265	2264	Directed	1
2267	2266	Directed	1
40	2266	Directed	1
91	2268	Directed	1
551	2268	Directed	1
116	2273	Directed	1
2207	2273	Directed	1
14	2274	Directed	1
705	2274	Directed	1
38	2276	Directed	1
8	2276	Directed	1
171	2276	Directed	1
251	2276	Directed	1
1825	2276	Directed	1
38	2277	Directed	1
179	2277	Directed	1
61	2278	Directed	1
2279	2278	Directed	1
61	2280	Directed	1
448	2280	Directed	1
8	2282	Directed	1
314	2282	Directed	1
2253	2282	Directed	1
31	2289	Directed	1
1047	2289	Directed	1
31	2291	Directed	1
38	2291	Directed	1
571	2291	Directed	1
383	2291	Directed	1
14	2292	Directed	1
123	2292	Directed	1
124	2292	Directed	1
2294	2293	Directed	1
47	2293	Directed	1
8	2295	Directed	1
115	2295	Directed	1
8	2295	Directed	1
2296	2295	Directed	1
14	2297	Directed	1
61	2297	Directed	1
79	2297	Directed	1
8	2298	Directed	1
2299	2298	Directed	1
8	2300	Directed	1
175	2300	Directed	1
559	2301	Directed	1
47	2301	Directed	1
8	2302	Directed	1
866	2302	Directed	1
8	2303	Directed	1
350	2303	Directed	1
91	2304	Directed	1
613	2304	Directed	1
8	2305	Directed	1
1624	2305	Directed	1
38	2306	Directed	1
32	2306	Directed	1
251	2306	Directed	1
633	2306	Directed	1
8	2306	Directed	1
61	2307	Directed	1
2308	2307	Directed	1
8	2309	Directed	1
1295	2309	Directed	1
8	2310	Directed	1
156	2310	Directed	1
8	2311	Directed	1
2312	2311	Directed	1
8	2313	Directed	1
59	2313	Directed	1
2135	2314	Directed	1
43	2314	Directed	1
8	2316	Directed	1
54	2316	Directed	1
14	2317	Directed	1
70	2317	Directed	1
260	2317	Directed	1
118	2317	Directed	1
8	2318	Directed	1
66	2318	Directed	1
171	2319	Directed	1
1945	2319	Directed	1
3	2321	Directed	1
2096	2321	Directed	1
781	2321	Directed	1
1295	2322	Directed	1
12	2322	Directed	1
3	2323	Directed	1
1262	2323	Directed	1
1427	2324	Directed	1
29	2324	Directed	1
14	2325	Directed	1
873	2325	Directed	1
8	2327	Directed	1
978	2327	Directed	1
1090	2327	Directed	1
32	2328	Directed	1
251	2328	Directed	1
2329	2328	Directed	1
61	2330	Directed	1
1111	2330	Directed	1
91	2333	Directed	1
241	2333	Directed	1
61	2334	Directed	1
2335	2334	Directed	1
14	2336	Directed	1
700	2336	Directed	1
8	2337	Directed	1
720	2337	Directed	1
971	2337	Directed	1
1082	2337	Directed	1
3	2338	Directed	1
1085	2338	Directed	1
3	2339	Directed	1
771	2339	Directed	1
61	2341	Directed	1
2342	2341	Directed	1
61	2344	Directed	1
2345	2344	Directed	1
1049	2346	Directed	1
47	2346	Directed	1
61	2347	Directed	1
2348	2347	Directed	1
8	2349	Directed	1
219	2349	Directed	1
2214	2350	Directed	1
1377	2350	Directed	1
265	2351	Directed	1
40	2351	Directed	1
43	2351	Directed	1
91	2352	Directed	1
271	2352	Directed	1
61	2353	Directed	1
2354	2353	Directed	1
116	2355	Directed	1
1459	2355	Directed	1
636	2356	Directed	1
637	2356	Directed	1
316	2357	Directed	1
69	2357	Directed	1
92	2358	Directed	1
40	2358	Directed	1
58	2359	Directed	1
532	2359	Directed	1
8	2360	Directed	1
179	2360	Directed	1
118	2361	Directed	1
586	2361	Directed	1
8	2361	Directed	1
61	2362	Directed	1
70	2362	Directed	1
8	2363	Directed	1
8	2363	Directed	1
179	2363	Directed	1
2205	2364	Directed	1
527	2364	Directed	1
8	2365	Directed	1
2366	2365	Directed	1
754	2367	Directed	1
43	2367	Directed	1
31	2368	Directed	1
654	2368	Directed	1
654	2368	Directed	1
446	2369	Directed	1
990	2369	Directed	1
8	2370	Directed	1
197	2370	Directed	1
3	2370	Directed	1
720	2371	Directed	1
8	2371	Directed	1
8	2371	Directed	1
383	2371	Directed	1
383	2371	Directed	1
1461	2371	Directed	1
448	2373	Directed	1
2374	2373	Directed	1
3	2373	Directed	1
132	2373	Directed	1
8	2373	Directed	1
61	2375	Directed	1
2376	2375	Directed	1
61	2377	Directed	1
2378	2377	Directed	1
8	2379	Directed	1
121	2379	Directed	1
8	2380	Directed	1
132	2380	Directed	1
1130	2381	Directed	1
55	2381	Directed	1
40	2381	Directed	1
1851	2382	Directed	1
2383	2382	Directed	1
1898	2384	Directed	1
8	2384	Directed	1
70	2384	Directed	1
2052	2385	Directed	1
12	2385	Directed	1
35	2387	Directed	1
248	2387	Directed	1
14	2388	Directed	1
292	2388	Directed	1
293	2388	Directed	1
1154	2388	Directed	1
78	2389	Directed	1
613	2389	Directed	1
38	2390	Directed	1
383	2390	Directed	1
383	2390	Directed	1
2392	2391	Directed	1
47	2391	Directed	1
61	2393	Directed	1
2394	2393	Directed	1
61	2395	Directed	1
2396	2395	Directed	1
61	2397	Directed	1
2398	2397	Directed	1
12	2399	Directed	1
8	2399	Directed	1
720	2399	Directed	1
725	2399	Directed	1
448	2400	Directed	1
448	2400	Directed	1
448	2400	Directed	1
91	2401	Directed	1
78	2401	Directed	1
796	2401	Directed	1
8	2402	Directed	1
324	2402	Directed	1
831	2403	Directed	1
8	2403	Directed	1
2405	2404	Directed	1
183	2404	Directed	1
61	2406	Directed	1
2407	2406	Directed	1
8	2408	Directed	1
1516	2408	Directed	1
8	2409	Directed	1
2410	2409	Directed	1
61	2411	Directed	1
2412	2411	Directed	1
8	2413	Directed	1
29	2413	Directed	1
38	2414	Directed	1
8	2414	Directed	1
171	2414	Directed	1
812	2414	Directed	1
14	2415	Directed	1
504	2415	Directed	1
14	2416	Directed	1
594	2416	Directed	1
314	2416	Directed	1
8	2416	Directed	1
61	2417	Directed	1
2418	2417	Directed	1
14	2419	Directed	1
503	2419	Directed	1
61	2420	Directed	1
2421	2420	Directed	1
366	2422	Directed	1
2423	2422	Directed	1
978	2424	Directed	1
43	2424	Directed	1
61	2425	Directed	1
2426	2425	Directed	1
8	2427	Directed	1
224	2427	Directed	1
61	2428	Directed	1
2429	2428	Directed	1
61	2430	Directed	1
2431	2430	Directed	1
61	2432	Directed	1
2433	2432	Directed	1
61	2434	Directed	1
375	2434	Directed	1
14	2435	Directed	1
433	2435	Directed	1
61	2436	Directed	1
2437	2436	Directed	1
14	2438	Directed	1
427	2438	Directed	1
116	2439	Directed	1
2440	2439	Directed	1
14	2441	Directed	1
234	2441	Directed	1
219	2441	Directed	1
14	2442	Directed	1
418	2442	Directed	1
81	2443	Directed	1
78	2443	Directed	1
234	2443	Directed	1
61	2444	Directed	1
561	2444	Directed	1
8	2445	Directed	1
2446	2445	Directed	1
342	2447	Directed	1
248	2447	Directed	1
14	2448	Directed	1
35	2448	Directed	1
1658	2448	Directed	1
659	2449	Directed	1
636	2449	Directed	1
43	2449	Directed	1
61	2450	Directed	1
2451	2450	Directed	1
823	2452	Directed	1
12	2452	Directed	1
415	2453	Directed	1
12	2453	Directed	1
197	2454	Directed	1
1044	2454	Directed	1
61	2455	Directed	1
2456	2455	Directed	1
8	2457	Directed	1
366	2457	Directed	1
61	2458	Directed	1
2459	2458	Directed	1
61	2460	Directed	1
604	2460	Directed	1
61	2462	Directed	1
2463	2462	Directed	1
8	2464	Directed	1
8	2464	Directed	1
366	2464	Directed	1
61	2465	Directed	1
2466	2465	Directed	1
183	2467	Directed	1
47	2467	Directed	1
61	2468	Directed	1
2469	2468	Directed	1
2471	2470	Directed	1
613	2470	Directed	1
61	2472	Directed	1
2473	2472	Directed	1
116	2474	Directed	1
2475	2474	Directed	1
8	2476	Directed	1
132	2476	Directed	1
8	2476	Directed	1
8	2477	Directed	1
12	2477	Directed	1
448	2478	Directed	1
8	2478	Directed	1
448	2478	Directed	1
8	2478	Directed	1
448	2478	Directed	1
8	2478	Directed	1
3	2479	Directed	1
1433	2479	Directed	1
61	2480	Directed	1
2481	2480	Directed	1
31	2482	Directed	1
541	2482	Directed	1
61	2483	Directed	1
2484	2483	Directed	1
61	2485	Directed	1
2486	2485	Directed	1
14	2487	Directed	1
377	2487	Directed	1
1111	2488	Directed	1
12	2488	Directed	1
61	2489	Directed	1
2490	2489	Directed	1
1610	2491	Directed	1
47	2491	Directed	1
61	2492	Directed	1
2493	2492	Directed	1
171	2494	Directed	1
28	2494	Directed	1
61	2495	Directed	1
2496	2495	Directed	1
14	2497	Directed	1
386	2497	Directed	1
61	2498	Directed	1
2499	2498	Directed	1
61	2500	Directed	1
2501	2500	Directed	1
61	2502	Directed	1
2503	2502	Directed	1
61	2504	Directed	1
2505	2504	Directed	1
61	2506	Directed	1
2507	2506	Directed	1
1655	2508	Directed	1
118	2508	Directed	1
1219	2508	Directed	1
61	2509	Directed	1
2510	2509	Directed	1
1529	2511	Directed	1
12	2511	Directed	1
2513	2512	Directed	1
2514	2512	Directed	1
38	2515	Directed	1
142	2515	Directed	1
61	2516	Directed	1
1505	2516	Directed	1
61	2517	Directed	1
2518	2517	Directed	1
14	2519	Directed	1
399	2519	Directed	1
14	2520	Directed	1
395	2520	Directed	1
61	2521	Directed	1
2522	2521	Directed	1
35	2523	Directed	1
720	2523	Directed	1
944	2523	Directed	1
819	2524	Directed	1
654	2524	Directed	1
31	2524	Directed	1
14	2525	Directed	1
251	2525	Directed	1
1825	2525	Directed	1
61	2526	Directed	1
2527	2526	Directed	1
61	2528	Directed	1
2529	2528	Directed	1
293	2528	Directed	1
24	2528	Directed	1
517	2530	Directed	1
1379	2530	Directed	1
171	2530	Directed	1
219	2531	Directed	1
251	2531	Directed	1
32	2531	Directed	1
215	2532	Directed	1
216	2532	Directed	1
8	2533	Directed	1
69	2533	Directed	1
248	2533	Directed	1
116	2534	Directed	1
2466	2534	Directed	1
58	2535	Directed	1
386	2535	Directed	1
61	2536	Directed	1
2537	2536	Directed	1
8	2538	Directed	1
61	2538	Directed	1
1262	2538	Directed	1
2343	2539	Directed	1
78	2539	Directed	1
8	2540	Directed	1
2541	2540	Directed	1
314	2542	Directed	1
561	2542	Directed	1
677	2542	Directed	1
115	2543	Directed	1
383	2543	Directed	1
115	2544	Directed	1
2332	2544	Directed	1
115	2545	Directed	1
2331	2545	Directed	1
78	2546	Directed	1
796	2546	Directed	1
1524	2546	Directed	1
311	2547	Directed	1
8	2547	Directed	1
61	2548	Directed	1
2549	2548	Directed	1
115	2550	Directed	1
2326	2550	Directed	1
3	2551	Directed	1
149	2551	Directed	1
38	2552	Directed	1
8	2552	Directed	1
61	2553	Directed	1
1439	2553	Directed	1
116	2554	Directed	1
2555	2554	Directed	1
8	2556	Directed	1
2557	2556	Directed	1
293	2556	Directed	1
61	2558	Directed	1
2559	2558	Directed	1
61	2560	Directed	1
2561	2560	Directed	1
61	2562	Directed	1
2563	2562	Directed	1
1001	2564	Directed	1
47	2564	Directed	1
1533	2565	Directed	1
29	2565	Directed	1
118	2566	Directed	1
181	2566	Directed	1
2057	2566	Directed	1
47	2566	Directed	1
1542	2567	Directed	1
43	2567	Directed	1
61	2568	Directed	1
2569	2568	Directed	1
1712	2570	Directed	1
78	2570	Directed	1
654	2572	Directed	1
29	2572	Directed	1
118	2573	Directed	1
181	2573	Directed	1
1790	2573	Directed	1
8	2573	Directed	1
47	2573	Directed	1
8	2574	Directed	1
2575	2574	Directed	1
654	2576	Directed	1
224	2576	Directed	1
61	2577	Directed	1
1801	2577	Directed	1
61	2578	Directed	1
348	2578	Directed	1
43	2578	Directed	1
116	2579	Directed	1
559	2579	Directed	1
35	2580	Directed	1
38	2580	Directed	1
179	2580	Directed	1
2582	2581	Directed	1
91	2581	Directed	1
38	2583	Directed	1
69	2583	Directed	1
8	2584	Directed	1
61	2584	Directed	1
508	2584	Directed	1
1094	2585	Directed	1
8	2585	Directed	1
115	2586	Directed	1
930	2586	Directed	1
8	2587	Directed	1
1562	2587	Directed	1
8	2588	Directed	1
40	2588	Directed	1
446	2589	Directed	1
1262	2589	Directed	1
2571	2590	Directed	1
29	2590	Directed	1
1533	2591	Directed	1
12	2591	Directed	1
115	2592	Directed	1
32	2592	Directed	1
1600	2593	Directed	1
47	2593	Directed	1
704	2594	Directed	1
8	2594	Directed	1
160	2594	Directed	1
78	2594	Directed	1
61	2596	Directed	1
2597	2596	Directed	1
448	2598	Directed	1
8	2598	Directed	1
115	2599	Directed	1
649	2599	Directed	1
115	2600	Directed	1
316	2600	Directed	1
14	2601	Directed	1
195	2601	Directed	1
38	2602	Directed	1
315	2602	Directed	1
276	2602	Directed	1
2522	2603	Directed	1
47	2603	Directed	1
854	2604	Directed	1
12	2604	Directed	1
32	2605	Directed	1
251	2605	Directed	1
667	2605	Directed	1
70	2605	Directed	1
61	2606	Directed	1
118	2606	Directed	1
181	2606	Directed	1
1790	2606	Directed	1
8	2606	Directed	1
251	2607	Directed	1
1847	2607	Directed	1
8	2608	Directed	1
8	2608	Directed	1
14	2609	Directed	1
171	2609	Directed	1
78	2609	Directed	1
2004	2609	Directed	1
14	2610	Directed	1
217	2610	Directed	1
61	2611	Directed	1
2612	2611	Directed	1
197	2613	Directed	1
3	2613	Directed	1
1058	2613	Directed	1
1545	2614	Directed	1
43	2614	Directed	1
376	2615	Directed	1
32	2615	Directed	1
376	2615	Directed	1
32	2615	Directed	1
118	2616	Directed	1
586	2616	Directed	1
527	2616	Directed	1
1505	2617	Directed	1
47	2617	Directed	1
14	2618	Directed	1
129	2618	Directed	1
8	2619	Directed	1
1943	2619	Directed	1
754	2620	Directed	1
644	2620	Directed	1
258	2620	Directed	1
2510	2621	Directed	1
47	2621	Directed	1
8	2622	Directed	1
410	2622	Directed	1
61	2623	Directed	1
2624	2623	Directed	1
61	2625	Directed	1
2626	2625	Directed	1
38	2627	Directed	1
8	2627	Directed	1
171	2627	Directed	1
278	2628	Directed	1
47	2628	Directed	1
8	2629	Directed	1
1888	2629	Directed	1
61	2630	Directed	1
2631	2630	Directed	1
8	2632	Directed	1
2423	2632	Directed	1
8	2633	Directed	1
1898	2633	Directed	1
61	2634	Directed	1
2635	2634	Directed	1
14	2636	Directed	1
150	2636	Directed	1
61	2637	Directed	1
2638	2637	Directed	1
14	2639	Directed	1
118	2639	Directed	1
181	2639	Directed	1
2057	2639	Directed	1
61	2640	Directed	1
2641	2640	Directed	1
61	2642	Directed	1
2643	2642	Directed	1
720	2644	Directed	1
1263	2644	Directed	1
40	2644	Directed	1
656	2645	Directed	1
248	2645	Directed	1
61	2646	Directed	1
2647	2646	Directed	1
24	2648	Directed	1
12	2648	Directed	1
61	2649	Directed	1
2650	2649	Directed	1
8	2651	Directed	1
923	2651	Directed	1
8	2652	Directed	1
1907	2652	Directed	1
8	2653	Directed	1
720	2653	Directed	1
1263	2653	Directed	1
69	2654	Directed	1
31	2654	Directed	1
2655	2654	Directed	1
8	2657	Directed	1
2658	2657	Directed	1
219	2659	Directed	1
251	2659	Directed	1
8	2660	Directed	1
1842	2660	Directed	1
14	2661	Directed	1
71	2661	Directed	1
31	2662	Directed	1
316	2662	Directed	1
61	2663	Directed	1
2664	2663	Directed	1
14	2665	Directed	1
78	2665	Directed	1
613	2665	Directed	1
14	2666	Directed	1
115	2666	Directed	1
649	2666	Directed	1
2157	2667	Directed	1
43	2667	Directed	1
35	2668	Directed	1
690	2668	Directed	1
35	2669	Directed	1
2670	2669	Directed	1
8	2672	Directed	1
1860	2672	Directed	1
2674	2673	Directed	1
43	2673	Directed	1
2676	2675	Directed	1
47	2675	Directed	1
8	2677	Directed	1
1930	2677	Directed	1
14	2678	Directed	1
89	2678	Directed	1
14	2679	Directed	1
88	2679	Directed	1
14	2681	Directed	1
78	2681	Directed	1
796	2681	Directed	1
61	2682	Directed	1
2683	2682	Directed	1
8	2684	Directed	1
2685	2684	Directed	1
2687	2686	Directed	1
47	2686	Directed	1
342	2688	Directed	1
8	2688	Directed	1
61	2689	Directed	1
2690	2689	Directed	1
116	2691	Directed	1
2692	2691	Directed	1
14	2693	Directed	1
102	2693	Directed	1
61	2694	Directed	1
2695	2694	Directed	1
197	2698	Directed	1
3	2698	Directed	1
171	2699	Directed	1
145	2699	Directed	1
146	2699	Directed	1
32	2699	Directed	1
14	2700	Directed	1
20	2700	Directed	1
116	2703	Directed	1
2398	2703	Directed	1
116	2704	Directed	1
2705	2704	Directed	1
704	2706	Directed	1
8	2706	Directed	1
2708	2707	Directed	1
12	2707	Directed	1
2710	2709	Directed	1
8	2709	Directed	1
2326	2711	Directed	1
8	2711	Directed	1
58	2712	Directed	1
528	2712	Directed	1
58	2712	Directed	1
528	2712	Directed	1
58	2712	Directed	1
528	2712	Directed	1
2680	2713	Directed	1
69	2713	Directed	1
248	2713	Directed	1
8	2714	Directed	1
115	2714	Directed	1
649	2714	Directed	1
2456	2715	Directed	1
29	2715	Directed	1
768	2716	Directed	1
47	2716	Directed	1
43	2716	Directed	1
61	2717	Directed	1
2718	2717	Directed	1
8	2719	Directed	1
4	2719	Directed	1
47	2719	Directed	1
61	2720	Directed	1
2721	2720	Directed	1
8	2722	Directed	1
248	2722	Directed	1
61	2723	Directed	1
2724	2723	Directed	1
61	2725	Directed	1
472	2725	Directed	1
116	2726	Directed	1
2727	2726	Directed	1
61	2728	Directed	1
2729	2728	Directed	1
31	2730	Directed	1
2221	2730	Directed	1
61	2731	Directed	1
626	2731	Directed	1
132	2732	Directed	1
12	2732	Directed	1
12	2732	Directed	1
12	2732	Directed	1
14	2733	Directed	1
2734	2733	Directed	1
8	2735	Directed	1
1706	2735	Directed	1
448	2736	Directed	1
448	2736	Directed	1
14	2737	Directed	1
5	2737	Directed	1
1659	2738	Directed	1
43	2738	Directed	1
8	2740	Directed	1
2741	2740	Directed	1
197	2744	Directed	1
2745	2744	Directed	1
61	2746	Directed	1
2747	2746	Directed	1
14	2748	Directed	1
532	2748	Directed	1
145	2750	Directed	1
254	2750	Directed	1
293	2750	Directed	1
31	2750	Directed	1
61	2751	Directed	1
2752	2751	Directed	1
654	2753	Directed	1
637	2753	Directed	1
480	2754	Directed	1
47	2754	Directed	1
61	2755	Directed	1
2756	2755	Directed	1
14	2757	Directed	1
42	2757	Directed	1
1079	2758	Directed	1
963	2758	Directed	1
61	2759	Directed	1
2760	2759	Directed	1
8	2761	Directed	1
2762	2761	Directed	1
8	2763	Directed	1
2764	2763	Directed	1
297	2765	Directed	1
12	2765	Directed	1
61	2767	Directed	1
2768	2767	Directed	1
654	2769	Directed	1
2770	2769	Directed	1
24	2771	Directed	1
179	2771	Directed	1
14	2772	Directed	1
2773	2772	Directed	1
132	2774	Directed	1
585	2774	Directed	1
14	2775	Directed	1
2776	2775	Directed	1
8	2777	Directed	1
2778	2777	Directed	1
14	2779	Directed	1
2780	2779	Directed	1
8	2781	Directed	1
2782	2781	Directed	1
14	2783	Directed	1
2784	2783	Directed	1
8	2785	Directed	1
1976	2785	Directed	1
8	2786	Directed	1
11	2786	Directed	1
14	2787	Directed	1
2788	2787	Directed	1
24	2789	Directed	1
2790	2789	Directed	1
8	2791	Directed	1
2792	2791	Directed	1
2035	2793	Directed	1
43	2793	Directed	1
14	2794	Directed	1
2795	2794	Directed	1
263	2794	Directed	1
8	2796	Directed	1
2797	2796	Directed	1
2799	2798	Directed	1
43	2798	Directed	1
8	2800	Directed	1
2801	2800	Directed	1
8	2802	Directed	1
1984	2802	Directed	1
8	2803	Directed	1
555	2803	Directed	1
346	2804	Directed	1
47	2804	Directed	1
8	2805	Directed	1
2701	2805	Directed	1
8	2805	Directed	1
14	2806	Directed	1
2807	2806	Directed	1
12	2808	Directed	1
12	2808	Directed	1
12	2808	Directed	1
33	2808	Directed	1
58	2809	Directed	1
51	2809	Directed	1
3	2810	Directed	1
216	2810	Directed	1
606	2810	Directed	1
314	2811	Directed	1
971	2811	Directed	1
47	2811	Directed	1
219	2811	Directed	1
887	2812	Directed	1
43	2812	Directed	1
23	2813	Directed	1
24	2813	Directed	1
864	2813	Directed	1
24	2814	Directed	1
8	2814	Directed	1
8	2815	Directed	1
132	2815	Directed	1
1281	2815	Directed	1
8	2816	Directed	1
247	2816	Directed	1
905	2816	Directed	1
14	2817	Directed	1
594	2817	Directed	1
8	2818	Directed	1
12	2818	Directed	1
1786	2819	Directed	1
1786	2819	Directed	1
78	2819	Directed	1
2038	2820	Directed	1
78	2820	Directed	1
14	2822	Directed	1
1222	2822	Directed	1
61	2823	Directed	1
2824	2823	Directed	1
38	2825	Directed	1
677	2825	Directed	1
61	2826	Directed	1
2827	2826	Directed	1
472	2828	Directed	1
105	2828	Directed	1
8	2829	Directed	1
219	2829	Directed	1
61	2830	Directed	1
2831	2830	Directed	1
61	2832	Directed	1
2833	2832	Directed	1
8	2834	Directed	1
725	2834	Directed	1
726	2834	Directed	1
8	2835	Directed	1
2836	2835	Directed	1
61	2837	Directed	1
2838	2837	Directed	1
61	2840	Directed	1
553	2840	Directed	1
61	2842	Directed	1
2843	2842	Directed	1
61	2844	Directed	1
854	2844	Directed	1
61	2845	Directed	1
2846	2845	Directed	1
8	2847	Directed	1
234	2847	Directed	1
8	2847	Directed	1
248	2847	Directed	1
14	2848	Directed	1
845	2848	Directed	1
637	2848	Directed	1
61	2849	Directed	1
763	2849	Directed	1
14	2850	Directed	1
2851	2850	Directed	1
61	2852	Directed	1
